FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
quadra.fid--370298aa_15b3a2610e3_-4831,74463,Quadras Esportivas nas Escolas - Jati - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,JATI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-39.016 -7.686)),0
quadra.fid--370298aa_15b3a2610e3_-4830,74464,Quadras Esportivas nas Escolas - Marco - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARCO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.147 -3.124)),0
quadra.fid--370298aa_15b3a2610e3_-482f,74465,Quadras Esportivas nas Escolas - Martinópole - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARTINÓPOLE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.697 -3.226)),0
quadra.fid--370298aa_15b3a2610e3_-482e,74466,Quadras Esportivas nas Escolas - Martinópole - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MARTINÓPOLE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.697 -3.226)),0
quadra.fid--370298aa_15b3a2610e3_-482d,74467,Quadras Esportivas nas Escolas - Morada Nova - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MORADA NOVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.373 -5.107)),0
quadra.fid--370298aa_15b3a2610e3_-482c,74468,Quadras Esportivas nas Escolas - Morada Nova - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MORADA NOVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.373 -5.107)),0
quadra.fid--370298aa_15b3a2610e3_-482b,74469,Quadras Esportivas nas Escolas - Moraújo - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,MORAÚJO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.681 -3.467)),0
quadra.fid--370298aa_15b3a2610e3_-482a,74470,Quadras Esportivas nas Escolas - Orós - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,ORÓS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.914 -6.244)),0
quadra.fid--370298aa_15b3a2610e3_-4829,74471,Quadras Esportivas nas Escolas - Palhano - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,PALHANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.959 -4.745)),0
quadra.fid--370298aa_15b3a2610e3_-4828,74472,Quadras Esportivas nas Escolas - Pentecoste - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,PENTECOSTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.27 -3.793)),0
quadra.fid--370298aa_15b3a2610e3_-4827,74473,Quadras Esportivas nas Escolas - Pindoretama - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,PINDORETAMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.306 -4.028)),0
quadra.fid--370298aa_15b3a2610e3_-4826,74474,Quadras Esportivas nas Escolas - Porteiras - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,PORTEIRAS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-39.118 -7.535)),0
quadra.fid--370298aa_15b3a2610e3_-4825,74475,Quadras Esportivas nas Escolas - Potiretama - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,POTIRETAMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.251 -5.668)),0
quadra.fid--370298aa_15b3a2610e3_-4824,74476,Quadras Esportivas nas Escolas - Quixeramobim - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,QUIXERAMOBIM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.293 -5.199)),0
quadra.fid--370298aa_15b3a2610e3_-4823,74477,Quadras Esportivas nas Escolas - Quixeré - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,QUIXERÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.989 -5.074)),0
quadra.fid--370298aa_15b3a2610e3_-4822,74478,Quadras Esportivas nas Escolas - Quixeré - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,QUIXERÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.989 -5.074)),0
quadra.fid--370298aa_15b3a2610e3_-4821,74479,Quadras Esportivas nas Escolas - Russas - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,RUSSAS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.976 -4.94)),0
quadra.fid--370298aa_15b3a2610e3_-4820,74480,Quadras Esportivas nas Escolas - Saboeiro - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,SABOEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-39.907 -6.542)),0
quadra.fid--370298aa_15b3a2610e3_-481f,74481,Quadras Esportivas nas Escolas - Santana do Cariri - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,SANTANA DO CARIRI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.737 -7.188)),0
quadra.fid--370298aa_15b3a2610e3_-481e,74482,Quadras Esportivas nas Escolas - São João do Jaguaribe - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,SÃO JOÃO DO JAGUARIBE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.274 -5.271)),0
quadra.fid--370298aa_15b3a2610e3_-481d,74483,Quadras Esportivas nas Escolas - São Luís do Curu - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,SÃO LUÍS DO CURU,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-39.243 -3.67)),0
quadra.fid--370298aa_15b3a2610e3_-481c,74484,Quadras Esportivas nas Escolas - Tauá - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,TAUÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.293 -6.003)),0
quadra.fid--370298aa_15b3a2610e3_-481b,74485,Quadras Esportivas nas Escolas - Tururu - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,TURURU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.437 -3.581)),0
quadra.fid--370298aa_15b3a2610e3_-481a,74486,Quadras Esportivas nas Escolas - Ubajara - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,UBAJARA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.921 -3.854)),0
quadra.fid--370298aa_15b3a2610e3_-4819,74487,Quadras Esportivas nas Escolas - Uruoca - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,URUOCA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.557 -3.314)),0
quadra.fid--370298aa_15b3a2610e3_-4818,74488,Quadras Esportivas nas Escolas - Viçosa do Ceará - CE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,CE,VIÇOSA DO CEARÁ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-41.092 -3.562)),0
quadra.fid--370298aa_15b3a2610e3_-4817,74489,Quadras Esportivas nas Escolas - Mossoró - RN - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,RN,MOSSORÓ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-37.344 -5.188)),0
quadra.fid--370298aa_15b3a2610e3_-4816,74491,Quadras Esportivas nas Escolas - São João do Rio do Peixe - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,SÃO JOÃO DO RIO DO PEIXE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.449 -6.729)),0
quadra.fid--370298aa_15b3a2610e3_-4815,74492,Quadras Esportivas nas Escolas - Araruna - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,ARARUNA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.742 -6.558)),0
quadra.fid--370298aa_15b3a2610e3_-4814,74493,Quadras Esportivas nas Escolas - Barra de Santa Rosa - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,BARRA DE SANTA ROSA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.061 -6.72)),0
quadra.fid--370298aa_15b3a2610e3_-4813,74494,Quadras Esportivas nas Escolas - Bernardino Batista - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,BERNARDINO BATISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.551 -6.452)),0
quadra.fid--370298aa_15b3a2610e3_-4812,74496,Quadras Esportivas nas Escolas - Cacimba de Dentro - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,CACIMBA DE DENTRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.79 -6.642)),0
quadra.fid--370298aa_15b3a2610e3_-4811,74497,Quadras Esportivas nas Escolas - Campina Grande - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,CAMPINA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.881 -7.231)),0
quadra.fid--370298aa_15b3a2610e3_-4810,74498,Quadras Esportivas nas Escolas - Campina Grande - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,CAMPINA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.881 -7.231)),0
quadra.fid--370298aa_15b3a2610e3_-480f,74499,Quadras Esportivas nas Escolas - Campina Grande - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,CAMPINA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.881 -7.231)),0
quadra.fid--370298aa_15b3a2610e3_-480e,74500,Quadras Esportivas nas Escolas - Campina Grande - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,CAMPINA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.881 -7.231)),0
quadra.fid--370298aa_15b3a2610e3_-480d,74501,Quadras Esportivas nas Escolas - Gurinhém - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,GURINHÉM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.424 -7.124)),0
quadra.fid--370298aa_15b3a2610e3_-480c,74502,Quadras Esportivas nas Escolas - Mari - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,MARI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.319 -7.06)),0
quadra.fid--370298aa_15b3a2610e3_-480b,74503,Quadras Esportivas nas Escolas - Massaranduba - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,MASSARANDUBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.789 -7.2)),0
quadra.fid--370298aa_15b3a2610e3_-480a,74504,Quadras Esportivas nas Escolas - Monteiro - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,MONTEIRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.12 -7.889)),0
quadra.fid--370298aa_15b3a2610e3_-4809,74505,Quadras Esportivas nas Escolas - Passagem - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,PASSAGEM,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-37.049 -7.138)),0
quadra.fid--370298aa_15b3a2610e3_-4808,74506,Quadras Esportivas nas Escolas - Picuí - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,PICUÍ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.349 -6.555)),0
quadra.fid--370298aa_15b3a2610e3_-4807,74507,Quadras Esportivas nas Escolas - Pirpirituba - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,PIRPIRITUBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.499 -6.78)),0
quadra.fid--370298aa_15b3a2610e3_-4806,74508,Quadras Esportivas nas Escolas - Remígio - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,REMÍGIO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.834 -6.903)),0
quadra.fid--370298aa_15b3a2610e3_-4805,74509,Quadras Esportivas nas Escolas - Riachão - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,RIACHÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.646 -6.55)),0
quadra.fid--370298aa_15b3a2610e3_-4804,74511,Quadras Esportivas nas Escolas - Sousa - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,SOUSA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-38.231 -6.761)),0
quadra.fid--370298aa_15b3a2610e3_-4803,74512,Quadras Esportivas nas Escolas - Vieirópolis - PB - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PB,VIEIRÓPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.256 -6.507)),0
quadra.fid--370298aa_15b3a2610e3_-4802,74513,Quadras Esportivas nas Escolas - Afrânio - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,AFRÂNIO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.005 -8.515)),0
quadra.fid--370298aa_15b3a2610e3_-4801,74514,Quadras Esportivas nas Escolas - Cabrobó - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,CABROBÓ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.307 -8.512)),0
quadra.fid--370298aa_15b3a2610e3_-4800,74516,Quadras Esportivas nas Escolas - Feira Nova - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,FEIRA NOVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.389 -7.951)),0
quadra.fid--370298aa_15b3a2610e3_-47ff,74517,Quadras Esportivas nas Escolas - Itambé - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,ITAMBÉ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.113 -7.41)),0
quadra.fid--370298aa_15b3a2610e3_-47fe,74519,Quadras Esportivas nas Escolas - Lagoa Grande - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,LAGOA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-40.272 -8.997)),0
quadra.fid--370298aa_15b3a2610e3_-47fd,74520,Quadras Esportivas nas Escolas - Palmares - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,PALMARES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,MULTIPOINT ((-35.592 -8.683)),0
quadra.fid--370298aa_15b3a2610e3_-47fc,74521,Quadras Esportivas nas Escolas - Palmeirina - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,PALMEIRINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.326 -9.004)),0
quadra.fid--370298aa_15b3a2610e3_-47fb,74522,Quadras Esportivas nas Escolas - Pesqueira - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,PESQUEIRA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.696 -8.358)),0
quadra.fid--370298aa_15b3a2610e3_-47fa,74523,Quadras Esportivas nas Escolas - Petrolândia - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,PETROLÂNDIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,MULTIPOINT ((-38.303 -9.069)),0
quadra.fid--370298aa_15b3a2610e3_-47f9,74524,Quadras Esportivas nas Escolas - Petrolina - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,PETROLINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.508 -9.393)),0
quadra.fid--370298aa_15b3a2610e3_-47f8,74525,Quadras Esportivas nas Escolas - Salgueiro - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SALGUEIRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.12 -8.067)),0
quadra.fid--370298aa_15b3a2610e3_-47f7,74527,Quadras Esportivas nas Escolas - Santa Maria da Boa Vista - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SANTA MARIA DA BOA VISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.825 -8.809)),0
quadra.fid--370298aa_15b3a2610e3_-47f6,74528,Quadras Esportivas nas Escolas - Santa Maria da Boa Vista - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SANTA MARIA DA BOA VISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.825 -8.809)),0
quadra.fid--370298aa_15b3a2610e3_-47f5,74529,Quadras Esportivas nas Escolas - São Joaquim do Monte - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SÃO JOAQUIM DO MONTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.804 -8.432)),0
quadra.fid--370298aa_15b3a2610e3_-47f4,74530,Quadras Esportivas nas Escolas - Serra Talhada - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SERRA TALHADA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.296 -7.986)),0
quadra.fid--370298aa_15b3a2610e3_-47f3,74531,Quadras Esportivas nas Escolas - Sertânia - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SERTÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.264 -8.074)),0
quadra.fid--370298aa_15b3a2610e3_-47f2,74532,Quadras Esportivas nas Escolas - Sertânia - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,SERTÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.264 -8.074)),0
quadra.fid--370298aa_15b3a2610e3_-47f1,74533,Quadras Esportivas nas Escolas - Tacaratu - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,TACARATU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.15 -9.106)),0
quadra.fid--370298aa_15b3a2610e3_-47f0,74534,Quadras Esportivas nas Escolas - Verdejante - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,VERDEJANTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.972 -7.926)),0
quadra.fid--370298aa_15b3a2610e3_-47ef,74535,Quadras Esportivas nas Escolas - Vicência - PE - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,PE,VICÊNCIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-35.327 -7.657)),0
quadra.fid--370298aa_15b3a2610e3_-47ee,74536,Quadras Esportivas nas Escolas - Igaci - AL - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AL,IGACI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.634 -9.537)),0
quadra.fid--370298aa_15b3a2610e3_-47ed,74537,Quadras Esportivas nas Escolas - Junqueiro - AL - Cobertura de Quadra,Comunidade Cidadã,Quadras Esportivas nas Escolas,Ministério da Educação,Município,AL,JUNQUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.476 -9.925)),0
